hour_beginning,pedestrians,to_manhattan,to_brooklyn,weather_summary,temperature,precipitation,events
2018-05-10 02:00:00,3,0,3,partly-cloudy-night,52.0,0.0,
2018-05-10 03:00:00,7,3,4,cloudy,52.0,0.0,
2018-05-10 04:00:00,10,4,6,cloudy,53.0,0.0,
2018-05-10 05:00:00,51,38,13,cloudy,53.0,0.0,
2018-05-10 06:00:00,171,78,93,partly-cloudy-day,53.0,0.0,
2018-05-10 07:00:00,229,95,134,partly-cloudy-day,53.0,0.0,
2018-05-10 08:00:00,370,154,216,partly-cloudy-day,54.0,0.0,
2018-05-10 09:00:00,659,384,275,partly-cloudy-day,55.0,0.0,
2018-05-10 10:00:00,1273,722,551,partly-cloudy-day,59.0,0.0,
2018-05-10 11:00:00,1869,905,964,partly-cloudy-day,60.0,0.0,
2018-05-10 12:00:00,1917,869,1048,partly-cloudy-day,62.0,0.0,
2018-05-10 13:00:00,1575,675,900,partly-cloudy-day,60.0,0.0,
2018-05-10 14:00:00,1714,785,929,partly-cloudy-day,60.0,0.0,
2018-05-10 15:00:00,1820,884,936,partly-cloudy-day,66.0,0.0,
2018-05-10 16:00:00,1685,785,900,clear-day,63.0,0.0,
2018-05-10 17:00:00,1674,882,792,clear-day,64.0,0.0,
2018-05-10 18:00:00,1594,860,734,partly-cloudy-day,69.0,0.0073,
2018-05-10 19:00:00,1205,650,555,partly-cloudy-day,64.0,0.0,
2018-05-10 20:00:00,630,264,366,partly-cloudy-night,64.0,0.0171,
2018-05-10 21:00:00,242,128,114,rain,62.0,0.0513,
2018-05-10 22:00:00,87,59,28,rain,61.0,0.0851,
2018-05-10 23:00:00,87,75,12,partly-cloudy-night,61.0,0.0113,
2018-05-11 00:00:00,63,38,25,clear-night,60.0,0.0012,
2018-05-11 01:00:00,12,6,6,clear-night,59.0,0.0003,
2018-05-11 02:00:00,8,5,3,clear-night,59.0,0.0,
2018-05-11 03:00:00,10,8,2,clear-night,59.0,0.0004,
2018-05-11 04:00:00,7,5,2,partly-cloudy-night,60.0,0.0006,
2018-05-11 05:00:00,43,31,12,clear-night,60.0,0.0003,
2018-05-11 06:00:00,172,81,91,clear-day,60.0,0.0,
2018-05-11 07:00:00,273,116,157,clear-day,61.0,0.0013,
2018-05-11 08:00:00,516,201,315,clear-day,62.0,0.0,
2018-05-11 09:00:00,861,474,387,clear-day,62.0,0.0,
2018-05-11 10:00:00,1719,1015,704,clear-day,63.0,0.0,
2018-05-11 11:00:00,2108,1128,980,clear-day,64.0,0.0,
2018-05-11 12:00:00,2493,1283,1210,clear-day,64.0,0.0,
2018-05-11 13:00:00,2552,1214,1338,clear-day,66.0,0.0,
2018-05-11 14:00:00,2778,1290,1488,clear-day,68.0,0.0,
2018-05-11 15:00:00,2797,1251,1546,clear-day,70.0,0.0,
2018-05-11 16:00:00,2610,1199,1411,clear-day,71.0,0.0,
2018-05-11 17:00:00,2446,1226,1220,clear-day,72.0,0.0,
2018-05-11 18:00:00,2113,1123,990,clear-day,71.0,0.0,
2018-05-11 19:00:00,1643,882,761,clear-day,69.0,0.0,
2018-05-11 20:00:00,1153,484,669,clear-night,68.0,0.0,
2018-05-11 21:00:00,767,373,394,partly-cloudy-night,69.0,0.0,
2018-05-11 22:00:00,520,251,269,partly-cloudy-night,67.0,0.0007,
2018-05-11 23:00:00,353,179,174,partly-cloudy-night,65.0,0.0009,
2018-05-12 00:00:00,109,36,73,partly-cloudy-night,64.0,0.0,
2018-05-12 01:00:00,51,24,27,partly-cloudy-night,65.0,0.0,
2018-05-12 02:00:00,25,19,6,partly-cloudy-night,64.0,0.0034,
2018-05-12 03:00:00,7,2,5,partly-cloudy-night,63.0,0.0019,
2018-05-12 04:00:00,8,0,8,rain,60.0,0.0289,
2018-05-12 05:00:00,11,3,8,cloudy,56.0,0.0116,
2018-05-12 06:00:00,28,14,14,rain,54.0,0.1353,
2018-05-12 07:00:00,60,31,29,partly-cloudy-day,53.0,0.0134,
2018-05-12 08:00:00,168,76,92,partly-cloudy-day,53.0,0.0066,
2018-05-12 09:00:00,470,304,166,partly-cloudy-day,53.0,0.0056,
2018-05-12 10:00:00,761,389,372,cloudy,54.0,0.0026,
2018-05-12 11:00:00,2154,1325,829,rain,54.0,0.0438,
2018-05-12 12:00:00,1467,753,714,partly-cloudy-day,55.0,0.0106,
2018-05-12 13:00:00,1952,938,1014,partly-cloudy-day,55.0,0.0,
2018-05-12 14:00:00,2064,964,1100,partly-cloudy-day,56.0,0.0,
2018-05-12 15:00:00,2251,972,1279,cloudy,57.0,0.0,
2018-05-12 16:00:00,2299,1044,1255,cloudy,58.0,0.0,
2018-05-12 17:00:00,1873,786,1087,cloudy,58.0,0.0024,
2018-05-12 18:00:00,817,350,467,cloudy,56.0,0.0031,
2018-05-12 19:00:00,417,185,232,rain,55.0,0.1714,
2018-05-12 20:00:00,161,97,64,rain,54.0,0.0287,
2018-05-12 21:00:00,110,88,22,partly-cloudy-night,54.0,0.0128,
2018-05-12 22:00:00,85,57,28,cloudy,54.0,0.0008,
2018-05-12 23:00:00,106,65,41,cloudy,53.0,0.0,
2018-05-13 00:00:00,98,69,29,,,,Mother's Day
2018-05-13 01:00:00,23,11,12,cloudy,52.0,0.0,Mother's Day
2018-05-13 02:00:00,10,8,2,cloudy,52.0,0.0,Mother's Day
2018-05-13 03:00:00,3,3,0,cloudy,52.0,0.0,Mother's Day
2018-05-13 04:00:00,4,2,2,cloudy,52.0,0.0,Mother's Day
2018-05-13 05:00:00,15,10,5,cloudy,52.0,0.0,Mother's Day
2018-05-13 06:00:00,51,32,19,cloudy,51.0,0.0,Mother's Day
2018-05-13 07:00:00,92,43,49,partly-cloudy-day,52.0,0.0,Mother's Day
2018-05-13 08:00:00,250,135,115,cloudy,52.0,0.0,Mother's Day
2018-05-13 09:00:00,587,355,232,partly-cloudy-day,52.0,0.0,Mother's Day
2018-05-13 10:00:00,1217,756,461,cloudy,53.0,0.0,Mother's Day
2018-05-13 11:00:00,1693,844,849,cloudy,53.0,0.0,Mother's Day
2018-05-13 12:00:00,1396,502,894,cloudy,53.0,0.0,Mother's Day
2018-05-13 13:00:00,805,397,408,cloudy,53.0,0.0208,Mother's Day
2018-05-13 14:00:00,751,344,407,rain,53.0,0.0392,Mother's Day
2018-05-13 15:00:00,1064,510,554,rain,53.0,0.197,Mother's Day
2018-05-13 16:00:00,1097,571,526,rain,53.0,0.1607,Mother's Day
2018-05-13 17:00:00,1114,563,551,partly-cloudy-day,53.0,0.0003,Mother's Day
2018-05-13 18:00:00,989,468,521,partly-cloudy-day,53.0,0.0007,Mother's Day
2018-05-13 19:00:00,686,300,386,partly-cloudy-day,53.0,0.0014,Mother's Day
2018-05-13 20:00:00,496,282,214,cloudy,53.0,0.0006,Mother's Day
2018-05-13 21:00:00,92,51,41,cloudy,52.0,0.0046,Mother's Day
2018-05-13 22:00:00,82,63,19,rain,52.0,0.2018,Mother's Day
2018-05-13 23:00:00,71,58,13,partly-cloudy-night,52.0,0.0064,Mother's Day
2018-05-14 00:00:00,14,6,8,cloudy,52.0,0.004,
2018-05-14 01:00:00,6,1,5,cloudy,52.0,0.017,
2018-05-14 02:00:00,6,5,1,cloudy,52.0,0.0111,
2018-05-14 03:00:00,2,1,1,cloudy,51.0,0.0129,
2018-05-14 04:00:00,1,0,1,partly-cloudy-night,52.0,0.0066,
2018-05-14 05:00:00,33,21,12,partly-cloudy-night,52.0,0.0054,
2018-05-14 06:00:00,85,37,48,partly-cloudy-day,52.0,0.001,
2018-05-14 07:00:00,165,76,89,partly-cloudy-day,53.0,0.0006,
2018-05-14 08:00:00,334,118,216,partly-cloudy-day,53.0,0.0005,
2018-05-14 09:00:00,627,341,286,partly-cloudy-day,54.0,0.0002,
2018-05-14 10:00:00,1203,698,505,partly-cloudy-day,56.0,0.0011,
2018-05-14 11:00:00,1946,965,981,cloudy,59.0,0.0027,
2018-05-14 12:00:00,2205,945,1260,partly-cloudy-day,60.0,0.0026,
2018-05-14 13:00:00,2409,1075,1334,cloudy,61.0,0.0,
2018-05-14 14:00:00,2258,1029,1229,partly-cloudy-day,63.0,0.0,
2018-05-14 15:00:00,2397,1104,1293,partly-cloudy-day,66.0,0.0022,
2018-05-14 16:00:00,2451,1186,1265,clear-day,68.0,0.0,
2018-05-14 17:00:00,2388,1273,1115,clear-day,68.0,0.0,
2018-05-14 18:00:00,2282,1201,1081,clear-day,66.0,0.0,
2018-05-14 19:00:00,1721,875,846,clear-day,63.0,0.0007,
2018-05-14 20:00:00,908,372,536,clear-day,61.0,0.0,
2018-05-14 21:00:00,515,170,345,clear-night,60.0,0.0,
2018-05-14 22:00:00,186,66,120,partly-cloudy-night,59.0,0.0,
2018-05-14 23:00:00,109,49,60,partly-cloudy-night,58.0,0.0,
2018-05-15 00:00:00,48,26,22,partly-cloudy-night,60.0,0.0,
2018-05-15 01:00:00,27,14,13,partly-cloudy-night,60.0,0.0,
2018-05-15 02:00:00,13,7,6,partly-cloudy-night,59.0,0.0,
2018-05-15 03:00:00,5,4,1,partly-cloudy-night,60.0,0.0,
2018-05-15 04:00:00,7,4,3,cloudy,60.0,0.0,
2018-05-15 05:00:00,35,25,10,cloudy,60.0,0.0,
2018-05-15 06:00:00,123,58,65,fog,60.0,0.0,
2018-05-15 07:00:00,232,102,130,fog,62.0,0.0,
2018-05-15 08:00:00,385,124,261,partly-cloudy-day,64.0,0.0,
2018-05-15 09:00:00,641,335,306,partly-cloudy-day,65.0,0.0,
2018-05-15 10:00:00,997,565,432,clear-day,70.0,0.0,
2018-05-15 11:00:00,1692,824,868,clear-day,75.0,0.0005,
2018-05-15 12:00:00,1714,772,942,clear-day,79.0,0.0,
2018-05-15 13:00:00,1738,758,980,clear-day,82.0,0.0,
2018-05-15 14:00:00,1634,669,965,clear-day,83.0,0.0,
2018-05-15 15:00:00,1709,814,895,clear-day,84.0,0.0,
2018-05-15 16:00:00,1726,798,928,partly-cloudy-day,84.0,0.0153,
2018-05-15 17:00:00,716,176,540,clear-day,84.0,0.02,
2018-05-15 18:00:00,172,118,54,rain,67.0,0.1686,
2018-05-15 19:00:00,125,99,26,rain,65.0,0.0796,
2018-05-15 20:00:00,306,182,124,rain,65.0,0.0464,
2018-05-15 21:00:00,202,100,102,clear-night,65.0,0.0055,
2018-05-15 22:00:00,152,75,77,partly-cloudy-night,65.0,0.0018,
2018-05-15 23:00:00,81,43,38,partly-cloudy-night,64.0,0.0,
2018-05-16 00:00:00,45,15,30,partly-cloudy-night,64.0,0.0,
2018-05-16 01:00:00,24,14,10,partly-cloudy-night,63.0,0.0,
2018-05-16 02:00:00,11,6,5,partly-cloudy-night,63.0,0.0,
2018-05-16 03:00:00,2,1,1,partly-cloudy-night,62.0,0.0,
2018-05-16 04:00:00,7,4,3,partly-cloudy-night,62.0,0.0,
2018-05-16 05:00:00,38,24,14,cloudy,62.0,0.0,
2018-05-16 06:00:00,126,68,58,partly-cloudy-day,62.0,0.0,
2018-05-16 07:00:00,232,89,143,partly-cloudy-day,62.0,0.0,
2018-05-16 08:00:00,344,131,213,cloudy,62.0,0.0,
2018-05-16 09:00:00,454,235,219,partly-cloudy-day,63.0,0.0003,
2018-05-16 10:00:00,848,458,390,partly-cloudy-day,64.0,0.002,
2018-05-16 11:00:00,1027,482,545,partly-cloudy-day,63.0,0.0007,
2018-05-16 12:00:00,905,343,562,partly-cloudy-day,62.0,0.0074,
2018-05-16 13:00:00,558,224,334,rain,60.0,0.0733,
2018-05-16 14:00:00,571,261,310,rain,60.0,0.028,
2018-05-16 15:00:00,518,220,298,rain,59.0,0.0458,
2018-05-16 16:00:00,510,284,226,rain,59.0,0.0395,
2018-05-16 17:00:00,511,277,234,rain,58.0,0.0451,
2018-05-16 18:00:00,357,237,120,rain,58.0,0.0533,
2018-05-16 19:00:00,296,163,133,rain,57.0,0.0271,
2018-05-16 20:00:00,275,156,119,cloudy,57.0,0.0141,
2018-05-16 21:00:00,174,104,70,cloudy,57.0,0.0082,
2018-05-16 22:00:00,89,62,27,cloudy,57.0,0.003,
2018-05-16 23:00:00,47,33,14,cloudy,56.0,0.0021,
2018-05-17 00:00:00,16,6,10,cloudy,56.0,0.0016,
2018-05-17 01:00:00,7,3,4,cloudy,56.0,0.0032,
2018-05-17 02:00:00,4,0,4,cloudy,56.0,0.0021,
2018-05-17 03:00:00,4,1,3,cloudy,56.0,0.0018,
2018-05-17 04:00:00,2,0,2,cloudy,55.0,0.0047,
2018-05-17 05:00:00,15,6,9,cloudy,56.0,0.0158,
2018-05-17 06:00:00,42,23,19,rain,56.0,0.0717,
2018-05-17 07:00:00,55,23,32,rain,57.0,0.1063,
2018-05-17 08:00:00,113,45,68,rain,57.0,0.06,
2018-05-17 09:00:00,209,102,107,partly-cloudy-day,58.0,0.018,
2018-05-17 10:00:00,593,387,206,partly-cloudy-day,59.0,0.012,
2018-05-17 11:00:00,1050,540,510,partly-cloudy-day,60.0,0.0093,
2018-05-17 12:00:00,1283,634,649,partly-cloudy-day,60.0,0.0044,
2018-05-17 13:00:00,1582,755,827,partly-cloudy-day,62.0,0.003,
2018-05-17 14:00:00,1759,844,915,partly-cloudy-day,64.0,0.0024,
2018-05-17 15:00:00,1910,816,1094,partly-cloudy-day,66.0,0.0005,
2018-05-17 16:00:00,2079,1050,1029,clear-day,68.0,0.0,
2018-05-17 17:00:00,2156,1054,1102,clear-day,69.0,0.0,
2018-05-17 18:00:00,1836,944,892,partly-cloudy-day,71.0,0.0012,
2018-05-17 19:00:00,1435,746,689,clear-day,68.0,0.0,
2018-05-17 20:00:00,939,414,525,clear-day,67.0,0.0,
2018-05-17 21:00:00,663,304,359,clear-night,65.0,0.0,
2018-05-17 22:00:00,344,131,213,clear-night,64.0,0.0,
2018-05-17 23:00:00,206,89,117,clear-night,64.0,0.0,
2018-05-18 00:00:00,86,40,46,clear-night,63.0,0.0,
2018-05-18 01:00:00,38,18,20,clear-night,62.0,0.0,
2018-05-18 02:00:00,20,11,9,clear-night,62.0,0.0,
2018-05-18 03:00:00,16,14,2,clear-night,63.0,0.0,
2018-05-18 04:00:00,13,5,8,clear-night,61.0,0.0,
2018-05-18 05:00:00,38,21,17,clear-night,61.0,0.0,
2018-05-18 06:00:00,133,66,67,partly-cloudy-day,61.0,0.0,
2018-05-18 07:00:00,219,108,111,partly-cloudy-day,63.0,0.0,
2018-05-18 08:00:00,360,127,233,partly-cloudy-day,63.0,0.0,
2018-05-18 09:00:00,588,321,267,partly-cloudy-day,62.0,0.0,
2018-05-18 10:00:00,1456,873,583,partly-cloudy-day,62.0,0.0002,
2018-05-18 11:00:00,1975,982,993,partly-cloudy-day,62.0,0.0,
2018-05-18 12:00:00,2023,863,1160,clear-day,63.0,0.0,
2018-05-18 13:00:00,2328,1006,1322,clear-day,62.0,0.0,
2018-05-18 14:00:00,2523,1181,1342,clear-day,62.0,0.0,
2018-05-18 15:00:00,2498,1132,1366,partly-cloudy-day,62.0,0.0,
2018-05-18 16:00:00,2247,972,1275,cloudy,63.0,0.0,
2018-05-18 17:00:00,2290,1075,1215,cloudy,62.0,0.0,
2018-05-18 18:00:00,1841,860,981,cloudy,61.0,0.0,
2018-05-18 19:00:00,1267,608,659,cloudy,60.0,0.0,
2018-05-18 20:00:00,801,374,427,cloudy,58.0,0.0,
2018-05-18 21:00:00,530,190,340,cloudy,57.0,0.0,
2018-05-18 22:00:00,324,139,185,cloudy,56.0,0.0,
2018-05-18 23:00:00,169,74,95,cloudy,56.0,0.0,
2018-05-19 00:00:00,65,26,39,cloudy,56.0,0.0,
2018-05-19 01:00:00,43,25,18,cloudy,55.0,0.0,
2018-05-19 02:00:00,18,13,5,cloudy,55.0,0.0,
2018-05-19 03:00:00,5,1,4,cloudy,54.0,0.0,
2018-05-19 04:00:00,6,4,2,cloudy,52.0,0.0002,
2018-05-19 05:00:00,10,9,1,cloudy,51.0,0.0022,
2018-05-19 06:00:00,29,16,13,cloudy,50.0,0.015,
2018-05-19 07:00:00,26,13,13,rain,50.0,0.04,
2018-05-19 08:00:00,48,28,20,rain,50.0,0.0562,
2018-05-19 09:00:00,227,140,87,rain,51.0,0.0303,
2018-05-19 10:00:00,762,511,251,rain,52.0,0.025,
2018-05-19 11:00:00,1282,799,483,rain,52.0,0.2226,
2018-05-19 12:00:00,539,224,315,rain,54.0,0.0328,
2018-05-19 13:00:00,321,172,149,rain,54.0,0.0678,
2018-05-19 14:00:00,574,324,250,rain,54.0,0.0989,
2018-05-19 15:00:00,938,532,406,cloudy,55.0,0.0167,
2018-05-19 16:00:00,1108,574,534,cloudy,55.0,0.0043,
2018-05-19 17:00:00,1182,608,574,cloudy,56.0,0.0026,
2018-05-19 18:00:00,892,424,468,cloudy,56.0,0.0019,
2018-05-19 19:00:00,755,366,389,cloudy,56.0,0.0027,
2018-05-19 20:00:00,487,234,253,cloudy,55.0,0.0013,
2018-05-19 21:00:00,232,85,147,cloudy,56.0,0.0005,
2018-05-19 22:00:00,112,52,60,fog,55.0,0.0003,
2018-05-19 23:00:00,77,50,27,cloudy,55.0,0.0031,
2018-05-20 00:00:00,29,11,18,cloudy,56.0,0.0006,
2018-05-20 01:00:00,13,6,7,cloudy,56.0,0.0013,
2018-05-20 02:00:00,15,4,11,fog,58.0,0.0024,
2018-05-20 03:00:00,7,2,5,fog,58.0,0.0043,
2018-05-20 04:00:00,6,5,1,fog,59.0,0.0035,
2018-05-20 05:00:00,20,11,9,fog,60.0,0.0007,
2018-05-20 06:00:00,33,18,15,partly-cloudy-day,60.0,0.0007,
2018-05-20 07:00:00,116,49,67,partly-cloudy-day,63.0,0.0024,
2018-05-20 08:00:00,357,232,125,partly-cloudy-day,66.0,0.0008,
2018-05-20 09:00:00,1012,621,391,partly-cloudy-day,69.0,0.0032,
2018-05-20 10:00:00,1942,1088,854,partly-cloudy-day,71.0,0.0012,
2018-05-20 11:00:00,2508,1282,1226,partly-cloudy-day,74.0,0.0,
2018-05-20 12:00:00,2796,1286,1510,partly-cloudy-day,76.0,0.0021,
2018-05-20 13:00:00,2962,1320,1642,partly-cloudy-day,79.0,0.0,
2018-05-20 14:00:00,2978,1281,1697,partly-cloudy-day,79.0,0.0,
2018-05-20 15:00:00,3205,1371,1834,partly-cloudy-day,80.0,0.0,
2018-05-20 16:00:00,2901,1297,1604,clear-day,80.0,0.0002,
2018-05-20 17:00:00,2840,1124,1716,partly-cloudy-day,79.0,0.0,
2018-05-20 18:00:00,2418,1074,1344,partly-cloudy-day,78.0,0.0,
2018-05-20 19:00:00,1951,955,996,partly-cloudy-day,75.0,0.0,
2018-05-20 20:00:00,1559,595,964,partly-cloudy-day,73.0,0.0,
2018-05-20 21:00:00,799,267,532,clear-night,71.0,0.0,
2018-05-20 22:00:00,360,117,243,clear-night,69.0,0.0,
2018-05-20 23:00:00,198,74,124,clear-night,68.0,0.0,
2018-05-21 00:00:00,83,26,57,clear-night,66.0,0.0,
2018-05-21 01:00:00,34,6,28,clear-night,64.0,0.0,
2018-05-21 02:00:00,14,8,6,clear-night,62.0,0.0,
2018-05-21 03:00:00,3,1,2,clear-night,61.0,0.0,
2018-05-21 04:00:00,9,2,7,clear-night,60.0,0.0,
2018-05-21 05:00:00,59,41,18,clear-night,59.0,0.0,
2018-05-21 06:00:00,164,68,96,clear-day,58.0,0.0,
2018-05-21 07:00:00,266,114,152,clear-day,60.0,0.0,
2018-05-21 08:00:00,561,214,347,clear-day,62.0,0.0,
2018-05-21 09:00:00,991,534,457,clear-day,64.0,0.0,
2018-05-21 10:00:00,1874,1062,812,clear-day,67.0,0.0,
2018-05-21 11:00:00,2245,1061,1184,clear-day,70.0,0.0,
2018-05-21 12:00:00,2611,1134,1477,clear-day,71.0,0.0,
2018-05-21 13:00:00,2473,1016,1457,clear-day,73.0,0.0,
2018-05-21 14:00:00,2457,1105,1352,clear-day,74.0,0.0,
2018-05-21 15:00:00,2433,1187,1246,clear-day,73.0,0.0,
2018-05-21 16:00:00,2497,1163,1334,clear-day,73.0,0.0,
2018-05-21 17:00:00,2531,1293,1238,clear-day,73.0,0.0,
2018-05-21 18:00:00,2247,1249,998,clear-day,72.0,0.0012,
2018-05-21 19:00:00,1861,1002,859,clear-day,70.0,0.0,
2018-05-21 20:00:00,1296,473,823,clear-day,67.0,0.0,
2018-05-21 21:00:00,642,170,472,clear-night,65.0,0.0,
2018-05-21 22:00:00,295,106,189,clear-night,63.0,0.0,
2018-05-21 23:00:00,155,71,84,clear-night,62.0,0.0,
2018-05-22 00:00:00,60,28,32,clear-night,61.0,0.0,
2018-05-22 01:00:00,38,18,20,clear-night,61.0,0.0,
2018-05-22 02:00:00,8,7,1,clear-night,60.0,0.0,
2018-05-22 03:00:00,12,6,6,clear-night,60.0,0.0,
2018-05-22 04:00:00,3,0,3,clear-night,60.0,0.0,
2018-05-22 05:00:00,53,31,22,clear-night,59.0,0.0,
2018-05-22 06:00:00,142,73,69,clear-day,60.0,0.0,
2018-05-22 07:00:00,222,83,139,clear-day,61.0,0.0,
2018-05-22 08:00:00,425,154,271,partly-cloudy-day,62.0,0.0,
2018-05-22 09:00:00,478,215,263,partly-cloudy-day,63.0,0.0,
2018-05-22 10:00:00,989,569,420,partly-cloudy-day,63.0,0.0047,
2018-05-22 11:00:00,1126,545,581,partly-cloudy-day,64.0,0.0,
2018-05-22 12:00:00,1143,483,660,cloudy,65.0,0.0,
2018-05-22 13:00:00,1093,449,644,partly-cloudy-day,64.0,0.0,
2018-05-22 14:00:00,923,343,580,cloudy,64.0,0.0,
2018-05-22 15:00:00,409,179,230,partly-cloudy-day,61.0,0.0171,
2018-05-22 16:00:00,319,155,164,rain,58.0,0.2865,
2018-05-22 17:00:00,477,278,199,rain,60.0,0.0293,
2018-05-22 18:00:00,549,340,209,partly-cloudy-day,58.0,0.0064,
2018-05-22 19:00:00,404,232,172,partly-cloudy-day,58.0,0.0006,
2018-05-22 20:00:00,327,167,160,partly-cloudy-day,58.0,0.0012,
2018-05-22 21:00:00,216,93,123,partly-cloudy-night,58.0,0.0011,
2018-05-22 22:00:00,122,63,59,cloudy,57.0,0.0005,
2018-05-22 23:00:00,70,30,40,cloudy,57.0,0.0002,
2018-05-23 00:00:00,44,18,26,partly-cloudy-night,57.0,0.0,
2018-05-23 01:00:00,22,18,4,partly-cloudy-night,58.0,0.0002,
2018-05-23 02:00:00,9,4,5,partly-cloudy-night,58.0,0.0018,
2018-05-23 03:00:00,2,1,1,rain,58.0,0.0361,
2018-05-23 04:00:00,2,0,2,rain,57.0,0.0977,
2018-05-23 05:00:00,13,9,4,rain,58.0,0.0397,
2018-05-23 06:00:00,104,55,49,partly-cloudy-day,59.0,0.0051,
2018-05-23 07:00:00,246,105,141,partly-cloudy-day,60.0,0.0022,
2018-05-23 08:00:00,496,208,288,partly-cloudy-day,61.0,0.0024,
2018-05-23 09:00:00,628,329,299,partly-cloudy-day,63.0,0.0107,
2018-05-23 10:00:00,1354,828,526,rain,67.0,0.2176,
2018-05-23 11:00:00,1859,994,865,partly-cloudy-day,70.0,0.0,
2018-05-23 12:00:00,1855,850,1005,partly-cloudy-day,71.0,0.0042,
2018-05-23 13:00:00,1989,896,1093,partly-cloudy-day,73.0,0.0,
2018-05-23 14:00:00,1974,913,1061,partly-cloudy-day,74.0,0.0,
2018-05-23 15:00:00,2150,931,1219,clear-day,77.0,0.0,
2018-05-23 16:00:00,2190,1082,1108,clear-day,79.0,0.0002,
2018-05-23 17:00:00,2324,1183,1141,clear-day,80.0,0.0,
2018-05-23 18:00:00,1910,1162,748,clear-day,80.0,0.0,
2018-05-23 19:00:00,1670,946,724,clear-day,79.0,0.0,
2018-05-23 20:00:00,1159,501,658,clear-day,77.0,0.0,
2018-05-23 21:00:00,751,310,441,clear-night,74.0,0.0,
2018-05-23 22:00:00,468,221,247,clear-night,72.0,0.0,
2018-05-23 23:00:00,179,60,119,clear-night,70.0,0.0,
2018-05-24 00:00:00,158,80,78,clear-night,69.0,0.0,
2018-05-24 01:00:00,23,13,10,clear-night,67.0,0.0,
2018-05-24 02:00:00,18,12,6,clear-night,65.0,0.0,
2018-05-24 03:00:00,3,0,3,clear-night,65.0,0.0,
2018-05-24 04:00:00,4,3,1,clear-night,64.0,0.0,
2018-05-24 05:00:00,65,37,28,clear-night,64.0,0.0,
2018-05-24 06:00:00,167,92,75,clear-day,63.0,0.0,
2018-05-24 07:00:00,242,97,145,clear-day,65.0,0.0,
2018-05-24 08:00:00,481,174,307,clear-day,67.0,0.0,
2018-05-24 09:00:00,752,373,379,clear-day,70.0,0.0,
2018-05-24 10:00:00,1424,833,591,clear-day,73.0,0.0,
2018-05-24 11:00:00,1748,919,829,clear-day,75.0,0.0022,
2018-05-24 12:00:00,1961,935,1026,clear-day,78.0,0.0,
2018-05-24 13:00:00,2006,835,1171,clear-day,78.0,0.0004,
2018-05-24 14:00:00,2118,954,1164,clear-day,80.0,0.0013,
2018-05-24 15:00:00,2032,928,1104,clear-day,81.0,0.0,
2018-05-24 16:00:00,1886,899,987,clear-day,80.0,0.0,
2018-05-24 17:00:00,2094,1042,1052,clear-day,81.0,0.0042,
2018-05-24 18:00:00,2061,1157,904,clear-day,80.0,0.0017,
2018-05-24 19:00:00,1800,987,813,clear-day,76.0,0.0,
2018-05-24 20:00:00,1456,546,910,clear-day,74.0,0.0,
2018-05-24 21:00:00,765,260,505,clear-night,72.0,0.0,
2018-05-24 22:00:00,400,145,255,clear-night,70.0,0.0,
2018-05-24 23:00:00,179,80,99,clear-night,69.0,0.0,
2018-05-25 00:00:00,71,37,34,clear-night,67.0,0.0,
2018-05-25 01:00:00,40,20,20,clear-night,66.0,0.0,
2018-05-25 02:00:00,17,14,3,clear-night,65.0,0.0,
2018-05-25 03:00:00,15,6,9,clear-night,64.0,0.0,
2018-05-25 04:00:00,11,6,5,clear-night,63.0,0.0,
2018-05-25 05:00:00,78,51,27,clear-night,62.0,0.0,
2018-05-25 06:00:00,169,77,92,clear-day,61.0,0.0,
2018-05-25 07:00:00,211,101,110,clear-day,63.0,0.0,
2018-05-25 08:00:00,490,201,289,clear-day,67.0,0.0,
2018-05-25 09:00:00,754,374,380,clear-day,71.0,0.0,
2018-05-25 10:00:00,1640,1064,576,clear-day,76.0,0.0,
2018-05-25 11:00:00,1976,904,1072,clear-day,79.0,0.0,
2018-05-25 12:00:00,2190,996,1194,clear-day,81.0,0.0043,
2018-05-25 13:00:00,2282,1047,1235,clear-day,83.0,0.0008,
2018-05-25 14:00:00,2134,969,1165,clear-day,84.0,0.0,
2018-05-25 15:00:00,2478,1127,1351,clear-day,84.0,0.0023,
2018-05-25 16:00:00,2459,1166,1293,clear-day,84.0,0.0027,
2018-05-25 17:00:00,2253,1060,1193,clear-day,84.0,0.0029,
2018-05-25 18:00:00,1943,998,945,clear-day,84.0,0.0025,
2018-05-25 19:00:00,1722,913,809,clear-day,83.0,0.0,
2018-05-25 20:00:00,1283,477,806,clear-day,81.0,0.0,
2018-05-25 21:00:00,982,324,658,clear-night,78.0,0.0,
2018-05-25 22:00:00,553,214,339,clear-night,77.0,0.0,
2018-05-25 23:00:00,283,113,170,clear-night,75.0,0.0,
2018-05-26 00:00:00,121,56,65,clear-night,75.0,0.0,
2018-05-26 01:00:00,82,33,49,clear-night,73.0,0.0,
2018-05-26 02:00:00,31,21,10,clear-night,73.0,0.0,
2018-05-26 03:00:00,9,4,5,clear-night,71.0,0.0,
2018-05-26 04:00:00,4,2,2,clear-night,71.0,0.0,
2018-05-26 05:00:00,48,39,9,clear-night,70.0,0.0,
2018-05-26 06:00:00,145,81,64,clear-day,70.0,0.0,
2018-05-26 07:00:00,270,118,152,clear-day,71.0,0.0,
2018-05-26 08:00:00,382,218,164,clear-day,73.0,0.0,
